Time,X-stress,Y-stress-13883,Z-stress-13883,XY-stress-13883,YZ-stress-13883,ZX-stress-13883,Effective Stress (v-m)-13883, X-strain-13883, Y-strain-13883, Z-strain-13883, XY-strain-13883, YZ-strain-13883, ZX-strain-13883
48999.996094000000000,-0.000053961834055,-0.000040215938498,-0.000024430291887,-0.000000629195256,-0.000000301381135,-0.000046152839786,0.000083945444203,-0.011829563417000,-0.000510488753210,0.011371823028000,-0.000500813126560,-0.000607094087170,-0.041449788958000
49999.992188000000000,-0.000056243989093,-0.000043708554585,-0.000027177984521,-0.000000869506380,0.000000102712754,-0.000048116929975,0.000087095533672,-0.012232178822000,-0.000998232630080,0.012192610651000,-0.000499791407490,-0.000353677780370,-0.045230127871000
50999.984375000000000,-0.000067886408942,-0.000054402502428,-0.000041024170059,0.000000831486091,0.000000575323327,-0.000048353071179,0.000086938562163,-0.012477808632000,-0.000291494041450,0.011436134577000,0.000628359790430,-0.000037825800973,-0.046773158014000
51999.996094000000000,-0.000048377904022,-0.000035349610698,-0.000022077567337,0.000001585949917,0.000001794569926,-0.000048534941016,0.000087194748630,-0.012642377988000,-0.000228253848040,0.012006917037000,0.001190130016800,0.000742965145040,-0.048731703311000
52999.984375000000000,-0.000037521276681,-0.000025722887585,-0.000015301804524,0.000002494112096,0.000002362407486,-0.000048193665862,0.000085872263298,-0.011698634364000,0.000175200621020,0.010882242583000,0.001755273784500,0.001094684819700,-0.048724241555000
53999.988281000000000,-0.000059234858782,-0.000049481139285,-0.000042675324949,0.000003442379239,0.000001843959922,-0.000042567189666,0.000075428666605,-0.010623495094000,0.000295173027550,0.009092474356300,0.002341639949000,0.000797634304040,-0.045234020799000
54999.984375000000000,-0.000037074842112,-0.000027814259738,-0.000019264745788,0.000001672422286,0.000002635513056,-0.000044233394874,0.000078339224274,-0.010728778318000,0.000024690785722,0.010017117485000,0.001241185120300,0.001263478188800,-0.046214383096000
55999.996094000000000,-0.000018209180780,-0.000007916927643,0.000002758623850,-0.000001502403165,-0.000000880332209,-0.000047630095651,0.000084526611317,-0.012013670988000,-0.000030292285373,0.011853207834000,-0.000850881624500,-0.000950480811300,-0.051522895694000
56999.996094000000000,-0.000033102107409,-0.000021980462407,-0.000008477257325,-0.000002170978405,-0.000001545433179,-0.000048589536163,0.000086950210971,-0.013720589690000,-0.000556460581720,0.013758194633000,-0.001421329798200,-0.001418546889900,-0.055759269744000
57999.996094000000000,-0.000046458906581,-0.000034140146454,-0.000019080713173,-0.000003010939054,-0.000002202241603,-0.000049285161367,0.000088841879915,-0.016316544265000,-0.000842572422700,0.016345404088000,-0.002160108415400,-0.002033612923700,-0.064596131444000
58999.980469000000000,-0.000034589491406,-0.000021278518034,-0.000005921331194,-0.000002011667903,-0.000000792122592,-0.000049713569751,0.000089698296506,-0.018360281363000,-0.000780858797950,0.018636738881000,-0.001741987653100,-0.001240205019700,-0.072573482990000
59999.996094000000000,-0.000064956293500,-0.000052023955504,-0.000039569593355,0.000000116021425,0.000001362427611,-0.000046661822125,0.000083791448560,-0.018927035853000,-0.000567652052270,0.018216729164000,-0.000416336173660,0.000105009770780,-0.073365010321000
